timestamp,room_name,internal_temp,external_temp,volume,solar_inflow
2025-05-20 12:06:11+00:00,BG.West.010,23.2,20.0,439.675686784049,7998021.907200169
2025-05-20 11:56:05+00:00,BG.West.010,23.2,19.6,439.675686784049,7998021.907200169
2025-05-20 11:46:00+00:00,BG.West.010,23.1,19.6,439.675686784049,7998021.907200169
2025-05-20 11:35:54+00:00,BG.West.010,23.1,19.6,439.675686784049,7998021.907200169
2025-05-20 11:25:48+00:00,BG.West.010,23.0,19.6,439.675686784049,7998021.907200169
2025-05-20 11:15:43+00:00,BG.West.010,23.0,19.6,439.675686784049,7998021.907200169
2025-05-20 11:05:37+00:00,BG.West.010,22.9,19.6,439.675686784049,7998021.907200169
2025-05-20 10:55:32+00:00,BG.West.010,22.8,19.5,439.675686784049,7998021.907200169
2025-05-20 10:45:26+00:00,BG.West.010,22.8,19.5,439.675686784049,7998021.907200169
2025-05-20 10:35:20+00:00,BG.West.010,22.7,19.5,439.675686784049,7998021.907200169
2025-05-20 10:25:15+00:00,BG.West.010,22.6,19.5,439.675686784049,7998021.907200169
2025-05-20 10:15:09+00:00,BG.West.010,22.4,19.5,439.675686784049,7998021.907200169
2025-05-20 10:05:04+00:00,BG.West.010,22.2,19.5,439.675686784049,7998021.907200169
2025-05-20 09:54:58+00:00,BG.West.010,22.0,18.6,439.675686784049,7998021.907200169
2025-05-20 09:44:53+00:00,BG.West.010,21.8,18.6,439.675686784049,7998021.907200169
2025-05-20 09:34:47+00:00,BG.West.010,21.6,18.6,439.675686784049,7998021.907200169
2025-05-20 09:24:42+00:00,BG.West.010,21.5,18.6,439.675686784049,7998021.907200169
2025-05-20 09:14:36+00:00,BG.West.010,21.4,18.6,439.675686784049,7998021.907200169
2025-05-20 09:04:31+00:00,BG.West.010,21.3,18.6,439.675686784049,7998021.907200169
2025-05-20 08:54:25+00:00,BG.West.010,21.2,17.2,439.675686784049,7998021.907200169
2025-05-20 08:44:20+00:00,BG.West.010,21.1,17.2,439.675686784049,7998021.907200169
2025-05-20 08:34:14+00:00,BG.West.010,20.9,17.2,439.675686784049,7998021.907200169
2025-05-20 08:24:09+00:00,BG.West.010,20.7,17.2,439.675686784049,7998021.907200169
2025-05-20 08:14:03+00:00,BG.West.010,20.4,17.2,439.675686784049,7998021.907200169
2025-05-20 08:03:58+00:00,BG.West.010,20.3,17.2,439.675686784049,7998021.907200169
2025-05-20 07:53:52+00:00,BG.West.010,20.3,15.7,439.675686784049,7998021.907200169
2025-05-20 07:43:46+00:00,BG.West.010,20.1,15.7,439.675686784049,7998021.907200169
2025-05-20 07:33:42+00:00,BG.West.010,20.0,15.7,439.675686784049,7998021.907200169
2025-05-20 07:23:37+00:00,BG.West.010,20.1,15.7,439.675686784049,7998021.907200169
2025-05-20 07:13:33+00:00,BG.West.010,20.7,15.7,439.675686784049,7998021.907200169
2025-05-20 06:58:25+00:00,BG.West.010,21.7,13.8,439.675686784049,7998021.907200169
2025-05-20 06:48:21+00:00,BG.West.010,21.6,13.8,439.675686784049,7998021.907200169
2025-05-20 06:38:18+00:00,BG.West.010,21.6,13.8,439.675686784049,7998021.907200169
2025-05-20 06:28:11+00:00,BG.West.010,21.7,13.8,439.675686784049,7998021.907200169
2025-05-20 06:18:08+00:00,BG.West.010,21.7,13.8,439.675686784049,7998021.907200169
2025-05-20 06:08:05+00:00,BG.West.010,21.6,13.8,439.675686784049,7998021.907200169
2025-05-20 05:58:01+00:00,BG.West.010,21.6,12.4,439.675686784049,7998021.907200169
2025-05-20 05:47:55+00:00,BG.West.010,21.6,12.4,439.675686784049,7998021.907200169
2025-05-20 05:37:49+00:00,BG.West.010,21.6,12.4,439.675686784049,7998021.907200169
2025-05-20 05:27:44+00:00,BG.West.010,21.7,12.4,439.675686784049,7998021.907200169
2025-05-20 12:10:34+00:00,BG.West.270,23.9,20.0,202.370533468532,8781965.337600151
2025-05-20 12:00:28+00:00,BG.West.270,23.9,20.0,202.370533468532,8781965.337600151
2025-05-20 11:50:22+00:00,BG.West.270,23.8,19.6,202.370533468532,8781965.337600151
2025-05-20 11:40:17+00:00,BG.West.270,23.8,19.6,202.370533468532,8781965.337600151
2025-05-20 11:30:11+00:00,BG.West.270,23.9,19.6,202.370533468532,8781965.337600151
2025-05-20 11:20:05+00:00,BG.West.270,23.8,19.6,202.370533468532,8781965.337600151
2025-05-20 11:09:59+00:00,BG.West.270,23.8,19.6,202.370533468532,8781965.337600151
2025-05-20 10:59:53+00:00,BG.West.270,23.8,19.5,202.370533468532,8781965.337600151
2025-05-20 10:49:48+00:00,BG.West.270,23.8,19.5,202.370533468532,8781965.337600151
2025-05-20 10:39:42+00:00,BG.West.270,23.7,19.5,202.370533468532,8781965.337600151
2025-05-20 10:29:36+00:00,BG.West.270,23.5,19.5,202.370533468532,8781965.337600151
2025-05-20 10:19:30+00:00,BG.West.270,23.4,19.5,202.370533468532,8781965.337600151
2025-05-20 10:09:24+00:00,BG.West.270,23.5,19.5,202.370533468532,8781965.337600151
2025-05-20 09:59:18+00:00,BG.West.270,23.6,18.6,202.370533468532,8781965.337600151
2025-05-20 09:49:12+00:00,BG.West.270,23.6,18.6,202.370533468532,8781965.337600151
2025-05-20 09:39:07+00:00,BG.West.270,23.5,18.6,202.370533468532,8781965.337600151
2025-05-20 09:29:01+00:00,BG.West.270,23.5,18.6,202.370533468532,8781965.337600151
2025-05-20 09:18:55+00:00,BG.West.270,23.6,18.6,202.370533468532,8781965.337600151
2025-05-20 09:08:49+00:00,BG.West.270,23.5,18.6,202.370533468532,8781965.337600151
2025-05-20 08:58:43+00:00,BG.West.270,23.5,17.2,202.370533468532,8781965.337600151
2025-05-20 08:48:37+00:00,BG.West.270,23.5,17.2,202.370533468532,8781965.337600151
2025-05-20 08:38:31+00:00,BG.West.270,23.4,17.2,202.370533468532,8781965.337600151
2025-05-20 08:28:25+00:00,BG.West.270,23.4,17.2,202.370533468532,8781965.337600151
2025-05-20 08:18:19+00:00,BG.West.270,23.4,17.2,202.370533468532,8781965.337600151
2025-05-20 08:08:13+00:00,BG.West.270,23.4,17.2,202.370533468532,8781965.337600151
2025-05-20 07:58:07+00:00,BG.West.270,23.5,15.7,202.370533468532,8781965.337600151
2025-05-20 07:48:01+00:00,BG.West.270,23.4,15.7,202.370533468532,8781965.337600151
2025-05-20 07:37:55+00:00,BG.West.270,23.5,15.7,202.370533468532,8781965.337600151
2025-05-20 07:27:49+00:00,BG.West.270,23.4,15.7,202.370533468532,8781965.337600151
2025-05-20 07:17:43+00:00,BG.West.270,23.5,15.7,202.370533468532,8781965.337600151
2025-05-20 07:07:33+00:00,BG.West.270,23.6,15.7,202.370533468532,8781965.337600151
2025-05-20 06:57:18+00:00,BG.West.270,23.6,13.8,202.370533468532,8781965.337600151
2025-05-20 06:47:12+00:00,BG.West.270,23.6,13.8,202.370533468532,8781965.337600151
2025-05-20 06:37:06+00:00,BG.West.270,23.6,13.8,202.370533468532,8781965.337600151
2025-05-20 06:27:03+00:00,BG.West.270,23.6,13.8,202.370533468532,8781965.337600151
2025-05-20 06:16:57+00:00,BG.West.270,23.6,13.8,202.370533468532,8781965.337600151
2025-05-20 06:06:50+00:00,BG.West.270,23.6,13.8,202.370533468532,8781965.337600151
2025-05-20 05:56:43+00:00,BG.West.270,23.7,12.4,202.370533468532,8781965.337600151
2025-05-20 05:46:37+00:00,BG.West.270,23.8,12.4,202.370533468532,8781965.337600151
2025-05-20 05:36:30+00:00,BG.West.270,23.9,12.4,202.370533468532,8781965.337600151
2025-05-20 05:26:24+00:00,BG.West.270,24.0,12.4,202.370533468532,8781965.337600151
2025-05-20 12:04:30+00:00,01.West.120,24.9,20.0,122.652270924235,0.0
2025-05-20 11:54:27+00:00,01.West.120,25.0,19.6,122.652270924235,0.0
2025-05-20 11:44:23+00:00,01.West.120,25.0,19.6,122.652270924235,0.0
2025-05-20 11:34:19+00:00,01.West.120,25.0,19.6,122.652270924235,0.0
2025-05-20 11:24:15+00:00,01.West.120,25.1,19.6,122.652270924235,0.0
2025-05-20 11:14:12+00:00,01.West.120,25.1,19.6,122.652270924235,0.0
2025-05-20 11:04:08+00:00,01.West.120,25.1,19.6,122.652270924235,0.0
2025-05-20 10:54:04+00:00,01.West.120,25.2,19.5,122.652270924235,0.0
2025-05-20 10:44:01+00:00,01.West.120,25.2,19.5,122.652270924235,0.0
2025-05-20 10:33:57+00:00,01.West.120,25.2,19.5,122.652270924235,0.0
2025-05-20 10:23:54+00:00,01.West.120,25.1,19.5,122.652270924235,0.0
2025-05-20 10:13:50+00:00,01.West.120,25.2,19.5,122.652270924235,0.0
2025-05-20 10:03:46+00:00,01.West.120,25.2,19.5,122.652270924235,0.0
2025-05-20 09:53:42+00:00,01.West.120,25.3,18.6,122.652270924235,0.0
2025-05-20 09:43:38+00:00,01.West.120,25.3,18.6,122.652270924235,0.0
2025-05-20 09:33:34+00:00,01.West.120,25.3,18.6,122.652270924235,0.0
2025-05-20 09:23:30+00:00,01.West.120,25.3,18.6,122.652270924235,0.0
2025-05-20 09:13:27+00:00,01.West.120,25.3,18.6,122.652270924235,0.0
2025-05-20 09:03:23+00:00,01.West.120,25.4,18.6,122.652270924235,0.0
2025-05-20 08:53:19+00:00,01.West.120,25.4,17.2,122.652270924235,0.0
2025-05-20 08:43:16+00:00,01.West.120,25.3,17.2,122.652270924235,0.0
2025-05-20 08:33:12+00:00,01.West.120,25.2,17.2,122.652270924235,0.0
2025-05-20 08:23:08+00:00,01.West.120,25.0,17.2,122.652270924235,0.0
2025-05-20 08:13:05+00:00,01.West.120,24.8,17.2,122.652270924235,0.0
2025-05-20 08:03:02+00:00,01.West.120,24.6,17.2,122.652270924235,0.0
2025-05-20 07:52:58+00:00,01.West.120,24.6,15.7,122.652270924235,0.0
2025-05-20 07:42:55+00:00,01.West.120,24.4,15.7,122.652270924235,0.0
2025-05-20 07:32:51+00:00,01.West.120,24.2,15.7,122.652270924235,0.0
2025-05-20 07:22:47+00:00,01.West.120,24.0,15.7,122.652270924235,0.0
2025-05-20 07:12:43+00:00,01.West.120,24.0,15.7,122.652270924235,0.0
2025-05-20 07:02:32+00:00,01.West.120,23.9,15.7,122.652270924235,0.0
2025-05-15 09:22:07+00:00,01.West.120,25.2,14.5,122.652270924235,0.0
